rid,time,lon,lat,depth,mag,FI,APF,skew,band_skew,kurt,band_kurt,evt_type
61891508,2006-06-27T07:14:42.150000Z,-165.93766666666667,54.14266666666666,5640.0,1.1,0.36710626785002953,8.286852589641436,0.7019468778036302,0.24395185056687888,2.59941823562149,2.3932532613863393,VT
61892268,2006-06-28T21:11:08.960000Z,-166.01083333333332,54.1175,13810.0,1.2,-0.8062537609689142,2.03187250996016,2.0667401979591706,0.966752942155742,6.475052874078454,2.9644748463908837,DLP
60690668,2006-07-09T07:56:57.390000Z,-165.97566666666665,54.1485,1140.0,0.4,0.21577049391657285,8.685258964143426,0.8208427770338463,0.6120019636316462,2.9306568342948087,2.8734164873988983,VT
60693328,2006-07-14T08:17:20.980000Z,-166.04283333333333,54.154666666666664,24290.0,1.7,-0.20138563087905575,4.940239043824702,0.7850506451051349,0.30669206679082595,2.7344441185631125,2.5351780629489085,DLP
60693598,2006-07-14T13:28:55.300000Z,-165.98833333333334,54.14783333333333,2680.0,0.0,0.20970555734438018,8.167330677290837,0.4684168716989235,0.11177650086984255,2.1376903635823874,2.572108959923934,VT
60694048,2006-07-14T21:24:50.080000Z,-166.02233333333334,54.17783333333333,4880.0,0.6,0.12322110368765665,7.091633466135458,0.6515767090619204,-0.5369804104053457,2.681718467234246,2.3011228082389232,VT
60694063,2006-07-14T21:33:12.360000Z,-166.01683333333332,54.176833333333335,5210.0,-0.2,0.10765398435637101,6.4541832669322705,0.48397324790827045,-0.06078016731342777,2.2009183416147757,1.8043648647490524,VT
60694113,2006-07-14T23:06:58.310000Z,-166.0225,54.17583333333334,4840.0,0.5,0.16170992504341958,7.011952191235061,0.5572722806194329,-0.4497323267012712,2.4370422265520766,2.474316639238183,VT
60694128,2006-07-14T23:08:11.790000Z,-166.02516666666668,54.1775,5020.0,0.6,0.13095172006526512,6.653386454183267,0.5719792610973109,-0.11295005315013146,2.136587724923618,2.3140668156197925,VT
60694148,2006-07-14T23:09:56.870000Z,-166.02166666666668,54.177,5500.0,0.3,0.1105390558201352,6.374501992031872,0.48670538021804977,-0.034686310674476854,2.1439884241259053,2.3644103993650374,VT
60694168,2006-07-14T23:21:31.880000Z,-166.02183333333332,54.1755,4840.0,0.6,0.13174495119710872,6.812749003984064,0.5552492941946551,-0.3081561912118638,2.3155760924506703,2.620041297894899,VT
60694188,2006-07-14T23:21:43.030000Z,-166.02183333333332,54.181666666666665,4270.0,0.8,0.08965927318800652,6.6932270916334655,0.6571748106593599,-0.22957898903192814,2.2383134035058685,2.6151757772050863,VT
60694203,2006-07-14T23:25:40.950000Z,-166.018,54.17516666666667,5290.0,1.2,-0.04298799285047692,4.342629482071713,0.6828126775353534,-0.04244574954906455,2.512557363226037,2.501362477218442,Uncertain
60694218,2006-07-14T23:26:41.860000Z,-166.02883333333332,54.179833333333335,5090.0,0.7,0.08718870036804326,7.051792828685258,0.5692869155806728,-0.06524882775726756,2.233788734336874,2.606902483660916,VT
60694233,2006-07-14T23:34:04.660000Z,-166.02483333333333,54.177166666666665,5530.0,1.0,0.10139743874656496,5.298804780876495,0.5536151233508242,-0.15550330476558713,2.299870922718156,2.866129356026903,VT
60694278,2006-07-14T23:57:15.550000Z,-166.02516666666668,54.182833333333335,4290.0,0.7,0.13682011560631047,6.095617529880478,0.4921631371330455,-0.4672457946326874,2.1167605389799102,2.617264042186204,VT
