time,time_norm,lon,lat,depth,mag,FI,APF,skew,band_skew,kurt,band_kurt
2016-07-01 22:08:01.600000+00:00,0.9272284346358084,0.000490701671516991,0.9975851475377691,0.626704756529291,0.5032440650910324,0.18890494100299182,0.19730240846194053,0.4676055794037077,0.37087828572197956,0.2602964147066611,0.1715431094836468
2016-07-01 22:13:32.920000+00:00,0.9272289567417364,0.00048636503062904346,0.9976461904807545,0.6110768717886154,0.45344263934999485,0.19111687256266718,0.2188591579931531,0.47938595764640113,0.3835836944852747,0.28062194157365916,0.19421335620740363
2016-07-02 05:28:07.110000+00:00,0.9272700453846555,0.0004901974227735639,0.9977358754690064,0.5785285452328774,0.39307501645624787,0.21131135427454972,0.2472963002764113,0.49494032962809,0.39725558720764964,0.30890765456472796,0.22433345170653082
2016-07-02 05:33:06.740000+00:00,0.9272705175523461,0.0005012912238939737,0.9978428004738564,0.5364150536943827,0.3284733010719745,0.2460223857449474,0.27828355421246515,0.5163308355109077,0.4127370795477324,0.34546349304616686,0.259339697514147
2016-07-04 13:26:11.210000+00:00,0.9275875512492193,0.000517184812708793,0.9979517840321246,0.49435874771577604,0.26678223544319857,0.28908287157171275,0.3067025422874197,0.5437392858329835,0.431472553272437,0.3878081405194852,0.29726493576801105
2016-07-23 10:46:36.320000+00:00,0.9301593548979458,0.000536333338207795,0.9980505777330246,0.4577429908698549,0.2117910200627918,0.3353801158191435,0.3295555065370002,0.5752559005973131,0.4523576459760436,0.4320742090928665,0.3348931830858324
2016-08-19 10:07:37.200000+00:00,0.933831778660101,0.0005571655348501903,0.9981302291508987,0.42916026157531617,0.16497723885265497,0.381625824397327,0.3457784098889836,0.6069460864046061,0.47269384725671815,0.47328565512944726,0.36801654720987664
2016-08-20 06:55:52.640000+00:00,0.9339498015781827,0.0005793073398665527,0.9981874547032683,0.41037083332792146,0.12760062778795636,0.4239065601274673,0.355107565605076,0.6350569506097862,0.4902599343767505,0.5067781052688018,0.39299324776340694
2016-08-20 11:36:00.560000+00:00,0.9339762881007971,0.0006027007507527493,0.9982177714502691,0.4023934306894881,0.09980653103521453,0.4565865830391128,0.3574122287732427,0.6567125620927997,0.5024317088307001,0.5289364196486201,0.4065156508215082
2016-08-21 09:43:44.230000+00:00,0.9341018249665732,0.0006237860056934608,0.9982191916214853,0.4056895647432385,0.08198607051574602,0.4773446271543915,0.3546329530001419,0.6678703385957013,0.5066810226441998,0.5360391204012814,0.4065212007539242
